Desk ID,Seat ID,Start Time,End Time,Duration (Minutes),Peak Time Occupancy
2,3,08/12/2023 15:18,08/12/2023 16:52,94,false
1,1,11/12/2023 09:21,11/12/2023 13:04,223,true
4,1,08/12/2023 03:17,08/12/2023 05:57,160,false
1,2,11/12/2023 01:13,11/12/2023 03:48,155,true
2,1,02/12/2023 11:09,02/12/2023 11:51,42,true
3,2,02/12/2023 04:34,02/12/2023 05:52,78,false
4,3,03/12/2023 08:47,03/12/2023 10:51,124,true
6,2,06/12/2023 11:20,06/12/2023 14:35,195,true
1,3,12/12/2023 04:12,12/12/2023 04:47,35,true
4,2,05/12/2023 15:05,05/12/2023 15:52,47,true
1,2,06/12/2023 17:08,06/12/2023 18:55,107,false
2,1,04/12/2023 03:29,04/12/2023 05:30,121,false
1,1,02/12/2023 00:28,02/12/2023 03:09,161,true
4,1,04/12/2023 17:17,04/12/2023 18:05,48,true
2,3,02/12/2023 08:55,02/12/2023 10:28,93,false
3,1,09/12/2023 10:53,09/12/2023 13:06,133,true
6,1,04/12/2023 12:15,04/12/2023 12:35,20,false
6,2,09/12/2023 02:02,09/12/2023 05:57,235,true
2,2,01/12/2023 18:04,01/12/2023 19:01,57,true
1,2,02/12/2023 21:26,03/12/2023 01:14,228,true
2,1,06/12/2023 15:10,06/12/2023 16:26,76,false
2,4,05/12/2023 05:20,05/12/2023 06:26,66,true
1,3,09/12/2023 16:04,09/12/2023 19:06,182,true
1,1,30/11/2023 07:55,30/11/2023 08:39,44,false
4,1,09/12/2023 01:12,09/12/2023 05:05,233,true
1,2,08/12/2023 03:53,08/12/2023 07:25,212,true
2,1,04/12/2023 00:52,04/12/2023 03:09,137,true
2,3,10/12/2023 15:04,10/12/2023 17:04,120,true
1,4,30/11/2023 02:55,30/11/2023 03:16,21,true
3,1,02/12/2023 14:02,02/12/2023 16:05,123,false
6,1,08/12/2023 14:42,08/12/2023 17:39,177,false
1,3,06/12/2023 20:09,06/12/2023 21:07,58,true
4,2,06/12/2023 23:37,07/12/2023 01:28,111,true
1,2,09/12/2023 11:12,09/12/2023 12:58,106,true
2,1,30/11/2023 14:21,30/11/2023 16:25,124,true
1,1,12/12/2023 09:18,12/12/2023 12:16,178,false
4,1,06/12/2023 09:34,06/12/2023 12:26,172,false
1,2,13/12/2023 09:11,13/12/2023 09:56,45,false
2,1,08/12/2023 22:47,09/12/2023 02:06,199,false
2,3,08/12/2023 03:51,08/12/2023 05:54,123,false
1,1,11/12/2023 23:59,12/12/2023 01:57,118,true
4,1,02/12/2023 00:33,02/12/2023 03:27,174,false
6,2,29/11/2023 19:23,29/11/2023 21:05,102,true
1,2,10/12/2023 07:25,10/12/2023 10:47,202,false
2,1,30/11/2023 01:28,30/11/2023 04:11,163,true
3,4,11/12/2023 17:07,11/12/2023 18:04,57,false
3,3,29/11/2023 20:32,29/11/2023 23:35,183,true
3,1,02/12/2023 06:24,02/12/2023 07:19,55,false
6,1,08/12/2023 21:41,08/12/2023 23:12,91,false
2,4,05/12/2023 04:06,05/12/2023 07:55,229,false
1,3,07/12/2023 15:21,07/12/2023 16:34,73,false
1,2,02/12/2023 20:44,02/12/2023 21:05,21,false
2,1,09/12/2023 21:11,09/12/2023 23:02,111,false
7,3,11/12/2023 04:13,11/12/2023 06:58,165,false
1,4,01/12/2023 07:52,01/12/2023 10:37,165,false
1,1,09/12/2023 04:34,09/12/2023 06:58,144,true
4,1,12/12/2023 11:29,12/12/2023 13:12,103,false
3,2,30/11/2023 17:38,30/11/2023 19:10,92,true
4,3,30/11/2023 17:04,30/11/2023 20:24,200,false
6,2,05/12/2023 03:06,05/12/2023 03:53,47,true
2,3,08/12/2023 15:21,08/12/2023 17:54,153,true
6,1,04/12/2023 20:14,04/12/2023 23:03,169,false
1,3,03/12/2023 13:49,03/12/2023 16:37,168,false
4,2,30/11/2023 12:36,30/11/2023 15:36,180,false
4,4,11/12/2023 18:43,11/12/2023 20:50,127,true
1,6,10/12/2023 02:42,10/12/2023 04:56,134,false
1,2,11/12/2023 17:07,11/12/2023 20:17,190,true
2,1,12/12/2023 01:20,12/12/2023 05:14,234,true
5,2,12/12/2023 23:48,13/12/2023 00:32,44,true
1,1,10/12/2023 12:01,10/12/2023 12:17,16,true
4,1,29/11/2023 18:06,29/11/2023 20:15,129,false
1,4,09/12/2023 13:42,09/12/2023 15:59,137,true
3,1,10/12/2023 10:40,10/12/2023 11:23,43,true
6,1,03/12/2023 12:12,03/12/2023 13:31,79,true
1,2,11/12/2023 19:36,11/12/2023 20:25,49,true
2,1,03/12/2023 10:13,03/12/2023 13:35,202,true
2,3,02/12/2023 15:12,02/12/2023 18:31,199,false
1,2,02/12/2023 23:31,03/12/2023 02:56,205,false
2,1,07/12/2023 05:46,07/12/2023 08:18,152,false
2,2,12/12/2023 19:01,12/12/2023 22:04,183,false
1,1,05/12/2023 14:35,05/12/2023 16:14,99,false
4,1,03/12/2023 03:25,03/12/2023 06:47,202,false
6,2,08/12/2023 20:21,08/12/2023 23:16,175,true
6,4,30/11/2023 11:02,30/11/2023 14:04,182,false
2,4,06/12/2023 09:21,06/12/2023 13:04,223,false
1,3,04/12/2023 05:05,04/12/2023 08:54,229,false
1,5,10/12/2023 04:28,10/12/2023 07:06,158,true
5,1,03/12/2023 21:52,03/12/2023 23:59,127,true
1,3,04/12/2023 13:21,04/12/2023 17:05,224,true
4,2,11/12/2023 01:21,11/12/2023 02:30,69,true
1,2,02/12/2023 18:50,02/12/2023 19:53,63,true
2,1,03/12/2023 08:49,03/12/2023 10:37,108,false
2,3,29/11/2023 21:16,29/11/2023 22:36,80,false
3,1,13/12/2023 00:16,13/12/2023 01:49,93,true
6,1,04/12/2023 20:20,05/12/2023 00:18,238,true
1,1,05/12/2023 03:57,05/12/2023 06:04,127,false
4,1,06/12/2023 08:04,06/12/2023 11:23,199,false
1,2,13/12/2023 01:58,13/12/2023 05:43,225,true
2,1,02/12/2023 20:13,02/12/2023 21:26,73,true
1,2,01/12/2023 15:50,01/12/2023 18:44,174,true
1,2,10/12/2023 11:52,10/12/2023 13:22,90,false
2,1,01/12/2023 13:16,01/12/2023 15:33,137,true
1,1,30/11/2023 04:58,30/11/2023 08:32,214,true
4,1,12/12/2023 21:29,12/12/2023 22:55,86,false
2,3,09/12/2023 20:14,09/12/2023 21:19,65,false
3,1,06/12/2023 22:05,07/12/2023 01:23,198,true
6,1,10/12/2023 07:56,10/12/2023 11:10,194,false
1,2,02/12/2023 21:49,02/12/2023 22:53,64,true
2,1,30/11/2023 12:51,30/11/2023 15:26,155,false
3,3,09/12/2023 07:25,09/12/2023 09:00,95,true
3,2,02/12/2023 23:50,03/12/2023 02:40,170,true
4,3,09/12/2023 05:14,09/12/2023 06:14,60,false
6,2,03/12/2023 07:18,03/12/2023 10:25,187,true
1,4,12/12/2023 02:01,12/12/2023 04:26,145,false
1,3,06/12/2023 13:57,06/12/2023 16:54,177,false
4,2,09/12/2023 16:27,09/12/2023 19:33,186,true
2,4,03/12/2023 11:22,03/12/2023 13:15,113,true
1,3,12/12/2023 08:31,12/12/2023 11:07,156,false
1,1,11/12/2023 20:22,11/12/2023 22:59,157,true
4,1,30/11/2023 18:31,30/11/2023 21:12,161,false
6,2,03/12/2023 08:51,03/12/2023 12:13,202,false
1,2,04/12/2023 00:44,04/12/2023 03:23,159,false
2,1,13/12/2023 03:12,13/12/2023 06:50,218,false
2,3,03/12/2023 04:22,03/12/2023 05:47,85,false
3,4,30/11/2023 22:45,01/12/2023 00:10,85,false
1,2,06/12/2023 17:21,06/12/2023 20:13,172,false
2,1,02/12/2023 00:30,02/12/2023 04:03,213,false
1,1,07/12/2023 06:47,07/12/2023 09:35,168,true
4,1,06/12/2023 01:17,06/12/2023 02:54,97,false
3,1,02/12/2023 18:34,02/12/2023 22:10,216,true
6,1,01/12/2023 22:36,02/12/2023 02:11,215,false
1,2,04/12/2023 11:30,04/12/2023 11:51,21,true
2,1,08/12/2023 09:10,08/12/2023 12:55,225,true
2,3,02/12/2023 02:48,02/12/2023 03:08,20,true
7,3,07/12/2023 18:48,07/12/2023 22:13,205,false
1,4,30/11/2023 19:18,30/11/2023 22:10,172,true
1,1,29/11/2023 21:34,29/11/2023 22:04,30,false
4,1,29/11/2023 18:59,29/11/2023 22:35,216,false
1,3,05/12/2023 00:38,05/12/2023 04:10,212,false
4,2,09/12/2023 14:44,09/12/2023 18:24,220,false
1,2,04/12/2023 18:02,04/12/2023 19:45,103,false
2,1,06/12/2023 03:25,06/12/2023 04:30,65,false
6,3,07/12/2023 03:48,07/12/2023 06:20,152,false
2,4,30/11/2023 10:10,30/11/2023 12:23,133,true
1,3,02/12/2023 09:20,02/12/2023 12:13,173,false
2,2,03/12/2023 02:40,03/12/2023 05:08,148,true
3,1,12/12/2023 06:01,12/12/2023 06:21,20,true
6,1,03/12/2023 10:20,03/12/2023 10:50,30,false
4,4,11/12/2023 05:23,11/12/2023 08:18,175,false
1,6,07/12/2023 16:16,07/12/2023 18:03,107,true
1,2,09/12/2023 19:28,09/12/2023 21:42,134,true
2,1,11/12/2023 04:02,11/12/2023 05:20,78,false
1,1,10/12/2023 18:15,10/12/2023 22:03,228,false
4,1,10/12/2023 17:04,10/12/2023 17:35,31,false
2,3,29/11/2023 15:22,29/11/2023 18:26,184,false
6,2,05/12/2023 14:51,05/12/2023 15:58,67,false
1,4,06/12/2023 18:31,06/12/2023 20:38,127,true
1,2,12/12/2023 20:29,12/12/2023 22:03,94,false
2,1,13/12/2023 05:11,13/12/2023 06:50,99,false
1,1,12/12/2023 07:05,12/12/2023 09:43,158,false
4,1,07/12/2023 09:22,07/12/2023 13:17,235,true
1,2,30/11/2023 09:58,30/11/2023 10:46,48,true
2,1,04/12/2023 04:09,04/12/2023 06:30,141,false
3,2,05/12/2023 10:49,05/12/2023 13:07,138,true
4,3,02/12/2023 09:02,02/12/2023 10:44,102,false
6,2,09/12/2023 03:21,09/12/2023 06:29,188,false
2,3,06/12/2023 05:36,06/12/2023 09:26,230,false
3,1,13/12/2023 12:41,13/12/2023 14:24,103,true
6,1,07/12/2023 03:11,07/12/2023 05:32,141,false
1,3,03/12/2023 13:48,03/12/2023 17:15,207,false
4,2,03/12/2023 21:23,03/12/2023 23:20,117,false
1,2,13/12/2023 08:34,13/12/2023 11:44,190,false
2,1,06/12/2023 01:13,06/12/2023 01:34,21,false
3,3,07/12/2023 04:35,07/12/2023 08:06,211,true
1,1,03/12/2023 04:15,03/12/2023 08:13,238,false
4,1,08/12/2023 14:40,08/12/2023 17:37,177,false
2,4,04/12/2023 19:11,04/12/2023 20:50,99,true
1,3,06/12/2023 11:37,06/12/2023 14:25,168,true
5,1,10/12/2023 21:14,10/12/2023 23:24,130,true
1,2,11/12/2023 01:14,11/12/2023 04:58,224,true
2,1,06/12/2023 09:59,06/12/2023 10:42,43,true
2,3,03/12/2023 11:07,03/12/2023 12:01,54,true
1,1,06/12/2023 22:25,07/12/2023 02:19,234,true
4,1,10/12/2023 21:30,10/12/2023 22:50,80,true
6,2,04/12/2023 15:17,04/12/2023 16:59,102,true
3,1,07/12/2023 13:36,07/12/2023 14:23,47,false
6,1,02/12/2023 03:43,02/12/2023 04:10,27,false
1,2,11/12/2023 19:10,11/12/2023 19:43,33,false
2,1,08/12/2023 11:03,08/12/2023 13:04,121,false
7,4,01/12/2023 11:53,01/12/2023 14:57,184,false
1,3,12/12/2023 08:12,12/12/2023 08:30,18,false
4,2,02/12/2023 06:11,02/12/2023 07:41,90,true
3,4,08/12/2023 06:54,08/12/2023 10:37,223,false
1,2,07/12/2023 20:05,07/12/2023 23:39,214,true
2,1,05/12/2023 20:16,05/12/2023 23:36,200,false
1,1,12/12/2023 15:36,12/12/2023 15:56,20,true
4,1,10/12/2023 02:36,10/12/2023 05:36,180,false
1,4,12/12/2023 07:28,12/12/2023 11:02,214,false
2,3,01/12/2023 10:53,01/12/2023 14:07,194,true
1,2,08/12/2023 16:24,08/12/2023 18:05,101,false
2,1,08/12/2023 19:57,08/12/2023 20:43,46,true
3,1,08/12/2023 05:55,08/12/2023 08:24,149,true
6,1,11/12/2023 18:40,11/12/2023 20:34,114,true
2,4,06/12/2023 11:37,06/12/2023 12:19,42,true
1,3,11/12/2023 22:57,12/12/2023 02:21,204,true
1,1,01/12/2023 09:13,01/12/2023 11:22,129,true
4,1,07/12/2023 07:26,07/12/2023 11:07,221,false
5,2,06/12/2023 21:58,07/12/2023 00:03,125,true
1,2,09/12/2023 07:02,09/12/2023 07:20,18,true
2,1,30/11/2023 09:14,30/11/2023 11:55,161,false
2,2,30/11/2023 00:25,30/11/2023 01:03,38,true
2,3,29/11/2023 16:45,29/11/2023 20:07,202,true
1,1,30/11/2023 22:07,01/12/2023 00:41,154,false
1,5,13/12/2023 06:20,13/12/2023 10:18,238,false
7,3,05/12/2023 05:36,05/12/2023 07:59,143,true
1,4,30/11/2023 03:38,30/11/2023 03:55,17,false
1,2,11/12/2023 13:11,11/12/2023 14:27,76,false
2,1,01/12/2023 09:47,01/12/2023 12:13,146,false
3,2,08/12/2023 02:42,08/12/2023 06:07,205,true
4,3,10/12/2023 21:20,10/12/2023 23:40,140,false
6,2,12/12/2023 15:38,12/12/2023 17:31,113,true
1,1,11/12/2023 01:22,11/12/2023 03:36,134,false
4,1,02/12/2023 02:04,02/12/2023 03:44,100,false
6,2,05/12/2023 00:12,05/12/2023 02:52,160,true
1,3,03/12/2023 09:39,03/12/2023 12:49,190,true
4,2,06/12/2023 08:18,06/12/2023 09:27,69,true
3,1,05/12/2023 04:50,05/12/2023 07:15,145,true
6,1,08/12/2023 09:58,08/12/2023 11:20,82,true
1,2,08/12/2023 12:02,08/12/2023 14:59,177,true
2,1,02/12/2023 08:51,02/12/2023 10:12,81,true
2,3,10/12/2023 22:09,11/12/2023 00:52,163,true
1,1,09/12/2023 14:09,09/12/2023 14:41,32,true
4,1,07/12/2023 09:49,07/12/2023 10:13,24,false
1,2,13/12/2023 03:56,13/12/2023 06:55,179,true
2,1,03/12/2023 08:37,03/12/2023 09:36,59,false
3,3,11/12/2023 16:22,11/12/2023 17:06,44,true
2,4,07/12/2023 11:50,07/12/2023 12:32,42,false
1,3,04/12/2023 05:13,04/12/2023 08:02,169,false
4,4,29/11/2023 19:40,29/11/2023 20:04,24,false
1,6,30/11/2023 20:39,30/11/2023 23:18,159,false
1,4,03/12/2023 10:25,03/12/2023 12:06,101,true
1,2,02/12/2023 17:21,02/12/2023 19:51,150,true
2,1,01/12/2023 12:35,01/12/2023 15:29,174,true
1,1,03/12/2023 18:15,03/12/2023 21:43,208,false
4,1,05/12/2023 07:22,05/12/2023 09:30,128,true
2,3,12/12/2023 15:58,12/12/2023 19:10,192,false
3,1,30/11/2023 23:07,01/12/2023 00:05,58,true
6,1,10/12/2023 02:56,10/12/2023 04:07,71,true
1,3,12/12/2023 11:13,12/12/2023 12:28,75,true
4,2,04/12/2023 03:44,04/12/2023 07:38,234,false
1,2,09/12/2023 00:51,09/12/2023 04:50,239,true
2,1,12/12/2023 12:22,12/12/2023 13:17,55,false
1,1,05/12/2023 16:59,05/12/2023 19:18,139,false
4,1,29/11/2023 16:50,29/11/2023 19:23,153,true
6,2,29/11/2023 20:25,29/11/2023 22:12,107,true
1,2,02/12/2023 14:24,02/12/2023 17:16,172,true
2,1,04/12/2023 20:00,04/12/2023 21:25,85,true
2,3,05/12/2023 21:14,05/12/2023 22:06,52,true
1,2,10/12/2023 21:09,10/12/2023 23:57,168,true
3,1,10/12/2023 13:42,10/12/2023 17:26,224,false
6,1,05/12/2023 15:09,05/12/2023 18:06,177,false
6,1,11/12/2023 20:17,11/12/2023 21:43,86,false
1,2,03/12/2023 19:48,03/12/2023 22:27,159,true
2,1,13/12/2023 07:06,13/12/2023 08:01,55,true
1,1,07/12/2023 17:02,07/12/2023 20:19,197,true
4,1,04/12/2023 18:46,04/12/2023 22:39,233,true
2,4,08/12/2023 10:58,08/12/2023 11:53,55,false
1,3,03/12/2023 10:54,03/12/2023 13:52,178,false
3,4,12/12/2023 07:08,12/12/2023 10:56,228,false
6,4,02/12/2023 07:14,02/12/2023 09:21,127,true
1,2,06/12/2023 04:43,06/12/2023 05:19,36,true
2,1,01/12/2023 01:57,01/12/2023 03:46,109,true
3,2,02/12/2023 05:37,02/12/2023 06:53,76,false
4,3,06/12/2023 20:23,06/12/2023 23:35,192,true
6,2,07/12/2023 06:21,07/12/2023 08:46,145,true
2,3,12/12/2023 08:41,12/12/2023 09:45,64,false
5,3,04/12/2023 10:10,04/12/2023 12:40,150,false
1,3,30/11/2023 02:52,30/11/2023 04:33,101,true
4,2,06/12/2023 05:55,06/12/2023 06:21,26,false
5,1,02/12/2023 19:15,02/12/2023 21:35,140,false
2,2,02/12/2023 19:29,02/12/2023 22:23,174,true
1,1,02/12/2023 12:56,02/12/2023 14:58,122,false
4,1,06/12/2023 03:27,06/12/2023 04:04,37,true
1,2,11/12/2023 17:09,11/12/2023 19:20,131,false
2,1,05/12/2023 19:10,05/12/2023 22:34,204,true
1,4,10/12/2023 04:22,10/12/2023 05:38,76,true
3,1,11/12/2023 00:14,11/12/2023 02:10,116,true
6,1,07/12/2023 11:12,07/12/2023 13:11,119,true
1,2,13/12/2023 02:33,13/12/2023 05:57,204,false
2,1,03/12/2023 06:43,03/12/2023 09:34,171,true
1,1,09/12/2023 12:14,09/12/2023 13:44,90,false
4,1,06/12/2023 10:51,06/12/2023 11:06,15,false
2,3,09/12/2023 14:29,09/12/2023 14:55,26,false
6,2,05/12/2023 03:08,05/12/2023 06:31,203,false
3,3,11/12/2023 09:37,11/12/2023 11:07,90,true
1,2,04/12/2023 15:28,04/12/2023 17:34,126,true
2,1,06/12/2023 11:20,06/12/2023 12:45,85,true
2,4,30/11/2023 23:23,01/12/2023 02:42,199,true
1,3,07/12/2023 19:40,07/12/2023 20:24,44,true
7,3,05/12/2023 03:01,05/12/2023 04:04,63,true
1,4,01/12/2023 09:45,01/12/2023 10:24,39,false
1,1,30/11/2023 10:38,30/11/2023 11:39,61,true
4,1,01/12/2023 08:19,01/12/2023 11:13,174,true
3,1,30/11/2023 05:33,30/11/2023 09:06,213,true
6,1,01/12/2023 04:44,01/12/2023 06:00,76,true
1,3,05/12/2023 15:36,05/12/2023 19:19,223,false
4,2,05/12/2023 03:36,05/12/2023 04:35,59,true
1,2,10/12/2023 04:54,10/12/2023 06:46,112,true
2,1,02/12/2023 04:59,02/12/2023 06:14,75,false
2,3,30/11/2023 05:06,30/11/2023 07:17,131,false
1,2,11/12/2023 21:36,11/12/2023 23:22,106,true
2,1,30/11/2023 10:15,30/11/2023 12:21,126,true
1,1,07/12/2023 15:41,07/12/2023 16:43,62,true
4,1,07/12/2023 07:29,07/12/2023 11:21,232,false
1,2,02/12/2023 01:39,02/12/2023 05:23,224,true
2,1,08/12/2023 00:32,08/12/2023 03:56,204,false
2,3,13/12/2023 09:30,13/12/2023 12:29,179,false
3,1,02/12/2023 02:59,02/12/2023 04:35,96,false
6,1,09/12/2023 23:32,10/12/2023 02:03,151,false
1,4,01/12/2023 05:02,01/12/2023 05:48,46,true
1,1,12/12/2023 13:50,12/12/2023 17:36,226,false
4,1,03/12/2023 13:11,03/12/2023 16:52,221,false
6,2,02/12/2023 06:50,02/12/2023 09:23,153,false
4,4,01/12/2023 11:44,01/12/2023 14:27,163,true
1,6,05/12/2023 20:02,05/12/2023 23:16,194,true
1,2,11/12/2023 03:52,11/12/2023 06:23,151,true
2,1,02/12/2023 19:32,02/12/2023 21:08,96,false
3,2,01/12/2023 11:36,01/12/2023 12:53,77,true
4,3,30/11/2023 12:38,30/11/2023 13:53,75,true
6,2,29/11/2023 14:49,29/11/2023 17:46,177,true
1,3,10/12/2023 01:30,10/12/2023 02:39,69,true
4,2,03/12/2023 13:20,03/12/2023 15:59,159,true
2,4,12/12/2023 03:40,12/12/2023 06:17,157,true
1,3,03/12/2023 23:15,04/12/2023 00:30,75,false
1,2,02/12/2023 13:45,02/12/2023 17:41,236,false
2,1,30/11/2023 06:03,30/11/2023 09:13,190,false
1,1,13/12/2023 01:31,13/12/2023 03:08,97,false
4,1,06/12/2023 22:28,07/12/2023 02:24,236,true
2,3,30/11/2023 16:42,30/11/2023 18:26,104,false
3,1,04/12/2023 15:24,04/12/2023 17:44,140,true
6,1,02/12/2023 17:30,02/12/2023 18:23,53,true
3,4,10/12/2023 20:20,10/12/2023 22:10,110,false
2,2,05/12/2023 04:15,05/12/2023 06:08,113,false
1,2,01/12/2023 02:13,01/12/2023 02:50,37,true
2,1,02/12/2023 23:59,03/12/2023 02:53,174,true
1,1,06/12/2023 14:33,06/12/2023 17:33,180,true
4,1,01/12/2023 10:28,01/12/2023 11:58,90,false
1,2,04/12/2023 21:37,04/12/2023 23:53,136,true
2,1,12/12/2023 00:33,12/12/2023 02:33,120,true
2,3,01/12/2023 22:09,01/12/2023 23:20,71,true
1,5,07/12/2023 19:56,07/12/2023 21:51,115,true
5,2,02/12/2023 04:31,02/12/2023 06:36,125,false
1,3,05/12/2023 01:20,05/12/2023 02:42,82,false
4,2,05/12/2023 08:27,05/12/2023 09:09,42,true
3,3,30/11/2023 08:03,30/11/2023 09:59,116,true
1,2,04/12/2023 20:09,04/12/2023 21:03,54,true
2,1,02/12/2023 16:53,02/12/2023 18:29,96,false
1,1,09/12/2023 14:56,09/12/2023 15:22,26,false
4,1,02/12/2023 20:56,02/12/2023 23:09,133,true
6,2,04/12/2023 08:14,04/12/2023 10:50,156,true
3,1,09/12/2023 22:14,10/12/2023 01:10,176,false
6,1,02/12/2023 23:14,03/12/2023 00:49,95,true
2,4,13/12/2023 03:07,13/12/2023 04:58,111,false
1,3,01/12/2023 06:22,01/12/2023 06:51,29,true
1,2,08/12/2023 08:01,08/12/2023 11:14,193,false
2,1,13/12/2023 04:45,13/12/2023 07:09,144,true
1,4,01/12/2023 20:01,01/12/2023 21:42,101,true
2,3,13/12/2023 04:49,13/12/2023 06:38,109,true
1,1,06/12/2023 04:55,06/12/2023 07:47,172,false
4,1,10/12/2023 21:34,11/12/2023 00:24,170,false
5,1,07/12/2023 10:37,07/12/2023 12:09,92,false
1,2,10/12/2023 08:55,10/12/2023 10:27,92,false
2,1,01/12/2023 07:17,01/12/2023 08:22,65,false
3,1,05/12/2023 16:10,05/12/2023 17:28,78,false
6,1,13/12/2023 02:14,13/12/2023 03:06,52,false
7,3,10/12/2023 07:40,10/12/2023 09:43,123,false
1,4,10/12/2023 04:43,10/12/2023 06:37,114,true
1,2,03/12/2023 08:01,03/12/2023 08:18,17,true
2,1,04/12/2023 23:25,05/12/2023 00:04,39,true
3,2,10/12/2023 12:42,10/12/2023 15:28,166,false
4,3,12/12/2023 04:29,12/12/2023 07:45,196,true
6,2,08/12/2023 08:00,08/12/2023 11:08,188,true
1,1,02/12/2023 09:45,02/12/2023 11:22,97,false
4,1,02/12/2023 19:52,02/12/2023 22:28,156,true
2,3,13/12/2023 00:31,13/12/2023 02:48,137,true
1,3,10/12/2023 10:04,10/12/2023 11:35,91,true
4,2,03/12/2023 08:51,03/12/2023 10:54,123,false
1,2,02/12/2023 18:07,02/12/2023 21:56,229,true
2,1,10/12/2023 18:27,10/12/2023 21:47,200,false
2,4,02/12/2023 15:35,02/12/2023 17:08,93,false
1,3,01/12/2023 15:55,01/12/2023 16:44,49,false
1,1,04/12/2023 13:18,04/12/2023 16:04,166,true
4,1,12/12/2023 14:43,12/12/2023 15:08,25,false
6,2,02/12/2023 06:24,02/12/2023 09:40,196,true
1,2,30/11/2023 23:25,01/12/2023 01:26,121,true
2,1,01/12/2023 19:52,01/12/2023 23:41,229,false
3,1,01/12/2023 13:36,01/12/2023 17:22,226,false
6,1,06/12/2023 07:11,06/12/2023 08:56,105,true
2,3,03/12/2023 23:07,04/12/2023 00:29,82,true
1,2,11/12/2023 17:18,11/12/2023 19:32,134,true
2,1,10/12/2023 11:47,10/12/2023 12:46,59,false
1,1,10/12/2023 18:16,10/12/2023 18:34,18,false
4,1,03/12/2023 14:05,03/12/2023 14:26,21,true
2,2,29/11/2023 16:25,29/11/2023 19:26,181,true
1,4,12/12/2023 20:54,13/12/2023 00:10,196,true
1,3,01/12/2023 02:25,01/12/2023 05:09,164,true
4,2,01/12/2023 21:44,02/12/2023 00:20,156,true
1,2,05/12/2023 01:51,05/12/2023 05:47,236,false
2,1,09/12/2023 19:03,09/12/2023 21:22,139,false
7,4,02/12/2023 17:08,02/12/2023 20:46,218,false
2,3,01/12/2023 19:41,01/12/2023 20:18,37,true
4,4,10/12/2023 11:08,10/12/2023 11:57,49,true
1,6,04/12/2023 06:46,04/12/2023 07:54,68,false
3,4,03/12/2023 08:50,03/12/2023 11:27,157,true
1,1,04/12/2023 12:58,04/12/2023 16:08,190,true
4,1,05/12/2023 12:04,05/12/2023 12:43,39,false
3,1,05/12/2023 05:43,05/12/2023 08:32,169,true
6,1,10/12/2023 00:25,10/12/2023 01:37,72,false
1,2,10/12/2023 06:00,10/12/2023 06:43,43,true
3,3,13/12/2023 10:59,13/12/2023 12:35,96,true
1,2,10/12/2023 00:15,10/12/2023 04:09,234,true
2,1,11/12/2023 02:29,11/12/2023 03:50,81,false
2,4,10/12/2023 02:48,10/12/2023 04:19,91,false
1,3,29/11/2023 18:36,29/11/2023 19:59,83,true
6,3,05/12/2023 02:57,05/12/2023 03:24,27,false
1,2,07/12/2023 01:46,07/12/2023 02:52,66,false
2,1,01/12/2023 14:11,01/12/2023 14:54,43,false
1,1,04/12/2023 14:38,04/12/2023 15:06,28,false
4,1,01/12/2023 23:13,02/12/2023 00:32,79,true
6,2,08/12/2023 19:47,08/12/2023 22:35,168,true
2,3,04/12/2023 03:53,04/12/2023 06:30,157,false
1,2,10/12/2023 21:54,11/12/2023 00:34,160,true
2,1,29/11/2023 23:29,30/11/2023 01:30,121,false
3,2,08/12/2023 22:35,08/12/2023 22:59,24,false
4,3,30/11/2023 05:35,30/11/2023 05:55,20,false
6,2,09/12/2023 22:37,10/12/2023 00:11,94,true
3,1,12/12/2023 16:49,12/12/2023 17:37,48,false
6,1,13/12/2023 02:07,13/12/2023 04:44,157,false
1,3,09/12/2023 09:28,09/12/2023 09:49,21,false
4,2,05/12/2023 14:29,05/12/2023 17:14,165,false
1,1,30/11/2023 03:58,30/11/2023 04:22,24,false
4,1,10/12/2023 00:31,10/12/2023 04:28,237,false
1,2,05/12/2023 23:54,06/12/2023 02:16,142,false
2,1,07/12/2023 04:04,07/12/2023 04:44,40,true
2,3,07/12/2023 04:03,07/12/2023 04:51,48,true
5,4,05/12/2023 10:41,05/12/2023 12:17,96,false
1,2,10/12/2023 00:28,10/12/2023 01:03,35,false
2,1,10/12/2023 15:38,10/12/2023 15:59,21,true
1,4,06/12/2023 03:57,06/12/2023 06:28,151,true
1,1,04/12/2023 16:19,04/12/2023 17:16,57,true
4,1,08/12/2023 23:47,09/12/2023 00:06,19,false
2,4,08/12/2023 14:40,08/12/2023 15:18,38,false
1,3,12/12/2023 06:14,12/12/2023 08:35,141,true
3,1,07/12/2023 06:15,07/12/2023 07:33,78,true
6,1,29/11/2023 23:24,30/11/2023 01:36,132,false
1,2,30/11/2023 01:30,30/11/2023 04:53,203,true
2,1,07/12/2023 21:10,07/12/2023 23:56,166,false
1,1,11/12/2023 00:40,11/12/2023 03:35,175,true
6,4,13/12/2023 00:51,13/12/2023 01:09,18,true
2,3,09/12/2023 13:27,09/12/2023 15:58,151,false
7,3,13/12/2023 00:36,13/12/2023 01:18,42,true
1,4,10/12/2023 14:13,10/12/2023 17:33,200,false
1,1,09/12/2023 20:58,09/12/2023 23:36,158,false
4,1,02/12/2023 10:51,02/12/2023 12:37,106,false
6,2,11/12/2023 18:28,11/12/2023 20:35,127,true
